Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
14/04/2020 13:14:24.900,0.207,0.113,1.070
14/04/2020 13:14:24.934,0.266,0.027,1.031
14/04/2020 13:14:24.967,0.266,0.133,1.023
14/04/2020 13:14:25.000,0.191,0.219,0.957
14/04/2020 13:14:25.034,0.199,0.316,0.926
14/04/2020 13:14:25.067,0.051,0.133,1.020
14/04/2020 13:14:25.100,0.105,0.066,1.223
14/04/2020 13:14:25.134,0.176,0.066,0.961
14/04/2020 13:14:25.167,0.301,0.309,0.832
14/04/2020 13:14:25.200,0.078,0.289,1.020
14/04/2020 13:14:25.234,0.125,0.172,1.004
14/04/2020 13:14:25.267,0.137,-0.035,1.176
14/04/2020 13:14:25.300,0.250,0.109,0.949
14/04/2020 13:14:25.334,0.137,0.352,0.996
14/04/2020 13:14:25.367,0.121,0.363,0.902
14/04/2020 13:14:25.400,0.137,0.172,1.043
14/04/2020 13:14:25.434,0.223,0.148,1.031
14/04/2020 13:14:25.467,0.223,0.273,0.945
14/04/2020 13:14:25.500,0.113,0.023,1.164
14/04/2020 13:14:25.534,0.109,0.258,0.973
14/04/2020 13:14:25.567,0.145,0.363,0.965
14/04/2020 13:14:25.600,0.156,0.012,1.070
14/04/2020 13:14:25.634,0.156,0.266,1.016
14/04/2020 13:14:25.667,0.188,0.141,1.035
14/04/2020 13:14:25.700,0.168,0.090,1.051
14/04/2020 13:14:25.734,0.152,0.215,0.984
14/04/2020 13:14:25.767,0.156,0.207,1.008
14/04/2020 13:14:25.800,0.156,0.086,1.078
14/04/2020 13:14:25.834,0.188,0.176,1.039
14/04/2020 13:14:25.867,0.129,0.184,0.973
14/04/2020 13:14:25.900,0.117,0.051,1.012
14/04/2020 13:14:25.934,0.137,0.258,0.922
14/04/2020 13:14:25.967,0.152,0.242,1.027
14/04/2020 13:14:26.000,0.156,-0.016,1.063
14/04/2020 13:14:26.034,0.176,0.168,1.023
14/04/2020 13:14:26.067,0.172,-0.008,1.082
14/04/2020 13:14:26.100,0.191,0.324,0.934
14/04/2020 13:14:26.134,0.113,-0.219,1.191
14/04/2020 13:14:26.167,0.105,-0.016,1.082
14/04/2020 13:14:26.200,0.188,0.047,1.059
14/04/2020 13:14:26.234,0.254,0.254,0.895
14/04/2020 13:14:26.267,0.238,0.242,0.910
14/04/2020 13:14:26.300,0.113,-0.039,1.039
14/04/2020 13:14:26.334,0.191,0.164,0.945
14/04/2020 13:14:26.367,0.188,-0.023,1.086
14/04/2020 13:14:26.400,0.203,0.012,1.055
14/04/2020 13:14:26.434,0.230,0.066,1.008
14/04/2020 13:14:26.467,0.172,0.086,1.039
14/04/2020 13:14:26.500,0.098,0.355,0.941
14/04/2020 13:14:26.534,0.148,0.168,1.035
14/04/2020 13:14:26.567,0.195,-0.148,1.109
14/04/2020 13:14:26.600,0.238,0.285,0.973
14/04/2020 13:14:26.634,0.203,0.109,1.027
14/04/2020 13:14:26.667,0.203,-0.105,1.098
14/04/2020 13:14:26.700,0.242,0.203,1.008
14/04/2020 13:14:26.734,0.125,0.160,1.031
14/04/2020 13:14:26.767,0.137,-0.063,1.039
14/04/2020 13:14:26.800,0.164,0.078,1.004
14/04/2020 13:14:26.834,0.195,-0.223,1.094
14/04/2020 13:14:26.867,0.230,0.316,0.902
14/04/2020 13:14:26.900,0.148,0.129,1.031
14/04/2020 13:14:26.934,0.117,0.063,1.000
14/04/2020 13:14:26.967,0.148,0.262,0.953
14/04/2020 13:14:27.000,0.176,-0.199,1.168
14/04/2020 13:14:27.034,0.211,0.238,0.941
14/04/2020 13:14:27.067,0.223,0.332,0.945
14/04/2020 13:14:27.100,0.152,-0.270,1.074
14/04/2020 13:14:27.134,0.125,0.086,1.059
14/04/2020 13:14:27.167,0.172,-0.008,1.047
14/04/2020 13:14:27.200,0.109,0.035,1.031
14/04/2020 13:14:27.234,0.094,0.230,0.945
14/04/2020 13:14:27.267,0.137,-0.012,1.082
14/04/2020 13:14:27.300,0.203,0.133,1.016
14/04/2020 13:14:27.334,0.254,0.355,0.977
14/04/2020 13:14:27.367,0.270,0.148,0.977
14/04/2020 13:14:27.400,0.082,-0.141,1.234
14/04/2020 13:14:27.434,0.125,0.086,1.039
14/04/2020 13:14:27.467,0.129,0.063,1.035
14/04/2020 13:14:27.500,0.184,0.074,1.047
14/04/2020 13:14:27.534,0.234,0.180,0.992
14/04/2020 13:14:27.567,0.172,0.148,1.027
14/04/2020 13:14:27.600,0.152,0.164,1.035
14/04/2020 13:14:27.634,0.176,0.113,1.027
14/04/2020 13:14:27.667,0.188,0.063,1.031
14/04/2020 13:14:27.700,0.191,0.117,1.008
14/04/2020 13:14:27.734,0.160,0.133,1.012
14/04/2020 13:14:27.767,0.207,0.105,1.074
14/04/2020 13:14:27.800,0.219,-0.008,1.031
14/04/2020 13:14:27.834,0.258,0.305,0.945
14/04/2020 13:14:27.867,0.074,0.109,1.172
14/04/2020 13:14:27.900,0.172,0.109,0.984
14/04/2020 13:14:27.934,0.148,-0.094,1.191
14/04/2020 13:14:27.967,0.199,-0.078,0.988
14/04/2020 13:14:28.000,0.180,0.395,0.902
14/04/2020 13:14:28.034,0.137,0.117,0.996
14/04/2020 13:14:28.067,0.184,0.242,0.988
14/04/2020 13:14:28.100,0.156,0.164,0.973
14/04/2020 13:14:28.134,0.117,-0.117,1.105
14/04/2020 13:14:28.167,0.078,0.070,1.051
14/04/2020 13:14:28.200,0.133,0.133,1.125
14/04/2020 13:14:28.234,0.281,0.488,0.789
14/04/2020 13:14:28.267,0.207,-0.137,1.137
14/04/2020 13:14:28.300,0.148,0.215,0.996
14/04/2020 13:14:28.334,0.152,0.352,0.941
14/04/2020 13:14:28.367,0.156,0.043,1.051
14/04/2020 13:14:28.400,0.160,0.031,1.078
14/04/2020 13:14:28.434,0.191,0.195,1.074
14/04/2020 13:14:28.467,0.211,0.031,1.008
14/04/2020 13:14:28.500,0.090,0.371,0.965
14/04/2020 13:14:28.534,0.109,0.195,1.059
14/04/2020 13:14:28.567,0.168,0.090,1.012
14/04/2020 13:14:28.600,0.215,0.406,0.891
14/04/2020 13:14:28.634,0.133,-0.215,1.109
14/04/2020 13:14:28.667,0.156,0.195,0.984
14/04/2020 13:14:28.700,0.129,-0.152,1.105
14/04/2020 13:14:28.734,0.156,0.344,0.941
14/04/2020 13:14:28.767,0.113,0.328,0.926
14/04/2020 13:14:28.800,0.117,0.242,1.133
14/04/2020 13:14:28.834,0.242,0.262,0.938
14/04/2020 13:14:28.867,0.281,0.336,0.898
14/04/2020 13:14:28.900,0.148,-0.633,1.301
14/04/2020 13:14:28.934,0.113,0.379,0.906
14/04/2020 13:14:28.967,0.141,0.328,0.953
14/04/2020 13:14:29.000,0.160,0.059,1.074
14/04/2020 13:14:29.034,0.207,0.121,1.023
14/04/2020 13:14:29.067,0.199,0.094,1.031
14/04/2020 13:14:29.100,0.168,0.098,1.020
14/04/2020 13:14:29.134,0.156,0.188,1.012
14/04/2020 13:14:29.167,0.156,0.219,1.008
14/04/2020 13:14:29.200,0.133,-0.008,1.070
14/04/2020 13:14:29.234,0.172,0.156,1.023
14/04/2020 13:14:29.267,0.199,0.184,1.012
14/04/2020 13:14:29.300,0.113,-0.094,1.117
14/04/2020 13:14:29.334,0.141,0.195,0.996
14/04/2020 13:14:29.367,0.164,0.250,0.977
14/04/2020 13:14:29.400,0.109,-0.059,1.164
14/04/2020 13:14:29.434,0.219,0.113,0.980
14/04/2020 13:14:29.467,0.176,0.238,0.965
14/04/2020 13:14:29.500,0.078,-0.059,1.125
14/04/2020 13:14:29.534,0.137,0.172,0.980
14/04/2020 13:14:29.567,0.121,0.148,0.996
14/04/2020 13:14:29.600,0.145,0.016,1.074
14/04/2020 13:14:29.634,0.164,0.105,1.023
14/04/2020 13:14:29.667,0.168,0.066,1.027
14/04/2020 13:14:29.700,0.137,0.066,1.055
14/04/2020 13:14:29.734,0.137,0.137,1.020
14/04/2020 13:14:29.767,0.156,0.074,1.043
14/04/2020 13:14:29.800,0.156,0.047,1.039
14/04/2020 13:14:29.834,0.148,0.105,1.031
14/04/2020 13:14:29.867,0.145,0.070,1.031
14/04/2020 13:14:29.900,0.152,0.059,1.039
14/04/2020 13:14:29.934,0.152,0.125,1.020
14/04/2020 13:14:29.967,0.172,0.016,1.074
14/04/2020 13:14:30.000,0.148,-0.035,1.066
14/04/2020 13:14:30.034,0.133,0.234,0.980
14/04/2020 13:14:30.067,0.137,0.105,0.992
14/04/2020 13:14:30.100,0.109,0.004,1.051
14/04/2020 13:14:30.134,0.148,0.102,1.043
14/04/2020 13:14:30.167,0.246,0.250,1.102
14/04/2020 13:14:30.200,0.305,0.063,0.957
14/04/2020 13:14:30.234,0.281,0.289,0.992
14/04/2020 13:14:30.267,0.117,-0.039,1.137
14/04/2020 13:14:30.300,0.090,0.105,0.984
14/04/2020 13:14:30.334,0.102,0.113,1.004
14/04/2020 13:14:30.367,0.133,-0.113,1.094
14/04/2020 13:14:30.400,0.262,0.305,0.953
14/04/2020 13:14:30.434,0.277,0.125,1.004
14/04/2020 13:14:30.467,0.289,0.375,0.910
14/04/2020 13:14:30.500,0.137,0.039,1.164
14/04/2020 13:14:30.534,0.152,-0.016,1.074
14/04/2020 13:14:30.567,0.207,-0.023,1.047
14/04/2020 13:14:30.600,0.258,0.043,1.035
14/04/2020 13:14:30.634,0.258,0.188,0.996
14/04/2020 13:14:30.667,0.199,0.109,0.977
14/04/2020 13:14:30.700,0.082,0.383,0.984
14/04/2020 13:14:30.734,0.145,0.203,1.027
14/04/2020 13:14:30.767,0.188,-0.078,1.082
14/04/2020 13:14:30.800,0.262,0.195,0.980
14/04/2020 13:14:30.834,0.262,0.520,0.879
14/04/2020 13:14:30.867,0.203,-0.254,1.133
14/04/2020 13:14:30.900,0.207,0.004,1.070
14/04/2020 13:14:30.934,0.234,0.176,0.980
14/04/2020 13:14:30.967,0.273,0.305,0.953
14/04/2020 13:14:31.000,0.191,0.102,1.051
14/04/2020 13:14:31.034,0.133,0.199,1.031
14/04/2020 13:14:31.067,0.203,0.121,1.008
14/04/2020 13:14:31.100,0.219,0.074,1.012
14/04/2020 13:14:31.134,0.203,0.000,1.063
14/04/2020 13:14:31.167,0.184,0.164,1.027
14/04/2020 13:14:31.200,0.199,0.082,1.035
14/04/2020 13:14:31.234,0.195,0.047,1.027
14/04/2020 13:14:31.267,0.195,0.168,1.012
14/04/2020 13:14:31.300,0.184,0.121,1.023
14/04/2020 13:14:31.334,0.168,0.035,1.070
14/04/2020 13:14:31.367,0.148,0.172,1.016
14/04/2020 13:14:31.400,0.172,0.129,1.008
14/04/2020 13:14:31.434,0.180,0.039,1.035
14/04/2020 13:14:31.467,0.188,0.113,1.023
14/04/2020 13:14:31.500,0.168,0.160,1.020
14/04/2020 13:14:31.534,0.172,0.090,1.035
14/04/2020 13:14:31.567,0.172,0.109,1.027
14/04/2020 13:14:31.600,0.156,0.121,1.023
14/04/2020 13:14:31.634,0.180,0.145,1.012
14/04/2020 13:14:31.667,0.188,0.047,1.039
14/04/2020 13:14:31.700,0.176,0.168,1.012
14/04/2020 13:14:31.734,0.195,0.188,1.000
14/04/2020 13:14:31.767,0.184,0.020,1.059
14/04/2020 13:14:31.800,0.215,0.273,1.023
14/04/2020 13:14:31.834,0.262,0.055,1.008
14/04/2020 13:14:31.867,0.262,0.199,0.934
14/04/2020 13:14:31.900,0.145,-0.090,1.129
14/04/2020 13:14:31.934,0.172,0.141,1.020
14/04/2020 13:14:31.967,0.203,0.172,0.996
14/04/2020 13:14:32.000,0.215,0.078,1.012
14/04/2020 13:14:32.034,0.203,-0.027,1.078
14/04/2020 13:14:32.067,0.188,0.145,1.020
14/04/2020 13:14:32.100,0.172,0.227,0.980
14/04/2020 13:14:32.134,0.164,0.086,1.043
14/04/2020 13:14:32.167,0.180,0.152,1.023
14/04/2020 13:14:32.200,0.199,0.074,1.031
14/04/2020 13:14:32.234,0.199,0.059,1.027
14/04/2020 13:14:32.267,0.195,0.105,1.016
14/04/2020 13:14:32.300,0.172,0.258,1.004
14/04/2020 13:14:32.334,0.176,0.047,1.043
14/04/2020 13:14:32.367,0.180,-0.012,1.051
14/04/2020 13:14:32.400,0.160,0.184,1.012
14/04/2020 13:14:32.434,0.191,0.137,1.023
14/04/2020 13:14:32.467,0.195,-0.008,1.051
14/04/2020 13:14:32.500,0.188,0.172,0.996
14/04/2020 13:14:32.534,0.191,0.195,1.004
14/04/2020 13:14:32.567,0.180,0.137,1.035
14/04/2020 13:14:32.600,0.180,0.094,1.023
14/04/2020 13:14:32.634,0.180,0.020,1.051
14/04/2020 13:14:32.667,0.188,0.090,1.020
14/04/2020 13:14:32.700,0.176,0.176,1.012
14/04/2020 13:14:32.734,0.172,0.121,1.035
14/04/2020 13:14:32.767,0.172,0.055,1.039
14/04/2020 13:14:32.800,0.180,0.160,1.016
14/04/2020 13:14:32.834,0.184,0.070,1.055
14/04/2020 13:14:32.867,0.180,0.168,1.004
14/04/2020 13:14:32.900,0.176,0.051,1.027
14/04/2020 13:14:32.934,0.164,0.137,1.023
14/04/2020 13:14:32.967,0.188,0.145,0.992
14/04/2020 13:14:33.000,0.203,0.168,1.000
14/04/2020 13:14:33.034,0.180,0.008,1.063
14/04/2020 13:14:33.067,0.164,0.203,0.984
14/04/2020 13:14:33.100,0.152,0.188,0.980
14/04/2020 13:14:33.134,0.191,-0.016,1.070
14/04/2020 13:14:33.167,0.215,0.266,1.031
14/04/2020 13:14:33.200,0.262,0.176,0.953
14/04/2020 13:14:33.234,0.219,0.223,0.988
14/04/2020 13:14:33.267,0.109,-0.066,1.102
14/04/2020 13:14:33.300,0.160,0.246,0.992
14/04/2020 13:14:33.334,0.223,0.141,1.027
14/04/2020 13:14:33.367,0.270,0.129,1.020
14/04/2020 13:14:33.400,0.285,0.148,1.074
14/04/2020 13:14:33.434,0.035,0.031,1.141
14/04/2020 13:14:33.467,0.094,0.219,0.996
14/04/2020 13:14:33.500,0.141,-0.027,1.043
14/04/2020 13:14:33.534,0.121,-0.098,1.094
14/04/2020 13:14:33.567,0.223,0.309,0.992
14/04/2020 13:14:33.600,0.270,0.199,0.984
14/04/2020 13:14:33.634,0.277,0.355,0.863
14/04/2020 13:14:33.667,0.180,0.000,1.090
14/04/2020 13:14:33.700,0.164,0.066,1.023
14/04/2020 13:14:33.734,0.191,0.051,1.043
14/04/2020 13:14:33.767,0.199,0.125,0.996
14/04/2020 13:14:33.800,0.199,0.102,1.039
14/04/2020 13:14:33.834,0.188,0.121,1.016
14/04/2020 13:14:33.867,0.137,0.137,1.004
14/04/2020 13:14:33.900,0.156,0.133,1.043
14/04/2020 13:14:33.934,0.176,-0.051,1.043
14/04/2020 13:14:33.967,0.195,0.289,0.973
14/04/2020 13:14:34.000,0.148,-0.051,1.023
14/04/2020 13:14:34.034,0.121,0.125,1.055
14/04/2020 13:14:34.067,0.160,0.043,1.035
14/04/2020 13:14:34.100,0.180,0.051,1.035
14/04/2020 13:14:34.134,0.172,0.113,1.031
14/04/2020 13:14:34.167,0.160,0.055,1.035
14/04/2020 13:14:34.200,0.148,-0.180,1.102
14/04/2020 13:14:34.234,0.090,0.285,0.988
14/04/2020 13:14:34.267,0.168,0.336,0.941
14/04/2020 13:14:34.300,0.145,0.016,1.055
14/04/2020 13:14:34.334,0.141,-0.047,1.082
14/04/2020 13:14:34.367,0.145,0.074,1.016
14/04/2020 13:14:34.400,0.141,0.086,1.039
14/04/2020 13:14:34.434,0.168,0.086,1.043
14/04/2020 13:14:34.467,0.180,0.195,1.008
14/04/2020 13:14:34.500,0.160,0.047,1.066
14/04/2020 13:14:34.534,0.117,-0.059,1.039
14/04/2020 13:14:34.567,0.137,0.211,0.988
14/04/2020 13:14:34.600,0.160,0.035,1.047
14/04/2020 13:14:34.634,0.219,0.148,1.035
14/04/2020 13:14:34.667,0.250,0.352,0.984
14/04/2020 13:14:34.700,0.266,0.086,1.027
14/04/2020 13:14:34.734,0.262,0.309,0.887
14/04/2020 13:14:34.767,0.176,-0.109,1.109
14/04/2020 13:14:34.800,0.195,0.066,1.012
14/04/2020 13:14:34.834,0.215,0.090,1.020
14/04/2020 13:14:34.867,0.211,0.191,0.984
14/04/2020 13:14:34.900,0.188,0.160,1.039
14/04/2020 13:14:34.934,0.203,0.008,1.066
14/04/2020 13:14:34.967,0.199,0.074,1.031
14/04/2020 13:14:35.000,0.176,-0.031,1.035
14/04/2020 13:14:35.034,0.059,0.176,1.020
14/04/2020 13:14:35.067,0.137,0.320,0.973
14/04/2020 13:14:35.100,0.172,0.027,1.066
14/04/2020 13:14:35.134,0.172,-0.133,1.074
14/04/2020 13:14:35.167,0.137,0.242,0.988
14/04/2020 13:14:35.200,0.203,0.199,1.008
14/04/2020 13:14:35.234,0.180,-0.098,1.047
14/04/2020 13:14:35.267,0.234,0.176,1.004
14/04/2020 13:14:35.300,0.223,0.203,0.996
14/04/2020 13:14:35.334,0.203,-0.051,1.078
14/04/2020 13:14:35.367,0.230,0.285,1.008
14/04/2020 13:14:35.400,0.258,0.125,0.977
14/04/2020 13:14:35.434,0.230,0.230,0.895
14/04/2020 13:14:35.467,0.125,-0.180,1.160
14/04/2020 13:14:35.500,0.191,0.164,0.965
14/04/2020 13:14:35.534,0.219,0.211,0.984
14/04/2020 13:14:35.567,0.207,-0.027,1.059
14/04/2020 13:14:35.600,0.180,0.105,1.035
14/04/2020 13:14:35.634,0.191,0.191,1.000
14/04/2020 13:14:35.667,0.199,0.094,1.020
14/04/2020 13:14:35.700,0.211,0.145,1.008
14/04/2020 13:14:35.734,0.191,0.094,1.035
14/04/2020 13:14:35.767,0.148,-0.027,1.051
14/04/2020 13:14:35.800,0.164,0.137,1.012
14/04/2020 13:14:35.834,0.176,0.234,0.996
14/04/2020 13:14:35.867,0.230,-0.016,1.098
14/04/2020 13:14:35.900,0.207,-0.082,1.047
14/04/2020 13:14:35.934,0.184,-0.117,1.102
14/04/2020 13:14:35.967,0.098,0.309,0.906
14/04/2020 13:14:36.000,0.113,0.418,0.961
14/04/2020 13:14:36.034,0.156,0.082,1.051
14/04/2020 13:14:36.067,0.176,-0.074,1.086
14/04/2020 13:14:36.100,0.148,0.047,1.043
14/04/2020 13:14:36.134,0.156,0.125,1.016
14/04/2020 13:14:36.167,0.172,0.152,1.027
14/04/2020 13:14:36.200,0.160,0.148,1.031
14/04/2020 13:14:36.234,0.172,0.121,1.055
14/04/2020 13:14:36.267,0.148,0.039,1.051
14/04/2020 13:14:36.300,0.137,0.109,1.055
14/04/2020 13:14:36.334,0.160,0.137,0.945
14/04/2020 13:14:36.367,0.141,0.230,1.051
14/04/2020 13:14:36.400,0.184,0.137,1.023
14/04/2020 13:14:36.434,0.164,0.191,0.996
14/04/2020 13:14:36.467,0.098,0.012,1.031
14/04/2020 13:14:36.500,0.105,0.125,1.051
14/04/2020 13:14:36.534,0.191,0.207,1.000
14/04/2020 13:14:36.567,0.176,0.156,1.039
14/04/2020 13:14:36.600,0.125,0.059,1.066
14/04/2020 13:14:36.634,0.152,0.156,1.012
14/04/2020 13:14:36.667,0.172,0.215,0.992
14/04/2020 13:14:36.700,0.145,0.090,1.043
14/04/2020 13:14:36.734,0.164,0.109,1.020
14/04/2020 13:14:36.767,0.172,0.188,1.012
14/04/2020 13:14:36.800,0.168,0.176,1.012
14/04/2020 13:14:36.834,0.164,0.102,1.043
14/04/2020 13:14:36.867,0.152,0.125,1.023
14/04/2020 13:14:36.900,0.164,0.176,1.016
14/04/2020 13:14:36.934,0.172,0.148,1.020
14/04/2020 13:14:36.967,0.164,0.094,1.043
14/04/2020 13:14:37.000,0.125,0.152,1.020
14/04/2020 13:14:37.034,0.156,0.125,1.031
14/04/2020 13:14:37.067,0.184,0.059,1.074
14/04/2020 13:14:37.100,0.172,0.152,1.031
14/04/2020 13:14:37.134,0.152,0.180,1.004
14/04/2020 13:14:37.167,0.164,0.125,1.020
14/04/2020 13:14:37.200,0.156,0.129,1.055
14/04/2020 13:14:37.234,0.230,0.102,1.043
14/04/2020 13:14:37.267,0.172,0.168,1.027
14/04/2020 13:14:37.300,0.141,0.184,0.984
14/04/2020 13:14:37.334,0.160,0.180,0.988
14/04/2020 13:14:37.367,0.168,0.145,1.027
14/04/2020 13:14:37.400,0.156,0.082,1.066
14/04/2020 13:14:37.434,0.168,0.199,1.004
14/04/2020 13:14:37.467,0.203,0.234,1.008
14/04/2020 13:14:37.500,0.195,0.148,1.023
14/04/2020 13:14:37.534,0.219,0.152,1.070
14/04/2020 13:14:37.567,0.313,0.105,1.004
14/04/2020 13:14:37.600,0.016,0.141,1.039
14/04/2020 13:14:37.634,0.180,0.273,0.961
14/04/2020 13:14:37.667,0.156,0.223,1.000
14/04/2020 13:14:37.700,0.207,0.027,1.086
14/04/2020 13:14:37.734,0.250,0.340,0.965
14/04/2020 13:14:37.767,0.246,0.367,1.020
14/04/2020 13:14:37.800,0.305,0.219,0.965
14/04/2020 13:14:37.834,0.281,0.535,0.762
14/04/2020 13:14:37.867,0.043,-0.441,1.215
14/04/2020 13:14:37.900,0.160,0.043,1.055
14/04/2020 13:14:37.934,0.203,0.160,1.035
14/04/2020 13:14:37.967,0.172,0.180,1.035
14/04/2020 13:14:38.000,0.160,0.258,0.996
14/04/2020 13:14:38.034,0.219,0.086,1.074
14/04/2020 13:14:38.067,0.254,0.051,0.977
14/04/2020 13:14:38.100,0.246,0.305,0.859
14/04/2020 13:14:38.134,0.051,-0.105,1.078
14/04/2020 13:14:38.167,0.148,0.199,0.934
14/04/2020 13:14:38.200,0.180,-0.043,1.102
14/04/2020 13:14:38.234,0.254,0.215,0.969
14/04/2020 13:14:38.267,0.211,0.152,1.008
14/04/2020 13:14:38.300,0.176,0.129,1.043
14/04/2020 13:14:38.334,0.168,0.137,1.023
14/04/2020 13:14:38.367,0.145,0.078,1.035
14/04/2020 13:14:38.400,0.164,0.180,1.016
14/04/2020 13:14:38.434,0.168,0.098,1.043
14/04/2020 13:14:38.467,0.188,0.109,1.012
14/04/2020 13:14:38.500,0.160,0.164,1.008
14/04/2020 13:14:38.534,0.164,0.184,1.039
14/04/2020 13:14:38.567,0.215,-0.055,1.098
14/04/2020 13:14:38.600,0.168,0.148,0.969
14/04/2020 13:14:38.634,0.129,0.293,0.957
14/04/2020 13:14:38.667,0.121,0.176,1.012
14/04/2020 13:14:38.700,0.203,0.113,1.066
14/04/2020 13:14:38.734,0.227,0.000,1.074
14/04/2020 13:14:38.767,0.195,-0.070,1.020
14/04/2020 13:14:38.800,0.137,0.770,0.813
14/04/2020 13:14:38.834,0.160,0.211,1.125
14/04/2020 13:14:38.867,0.266,-0.098,0.945
14/04/2020 13:14:38.900,0.137,-0.191,1.363
14/04/2020 13:14:38.934,0.113,0.367,0.938
14/04/2020 13:14:38.967,0.168,0.207,0.945
14/04/2020 13:14:39.000,0.195,0.035,1.047
14/04/2020 13:14:39.034,0.215,0.160,1.012
14/04/2020 13:14:39.067,0.203,0.125,1.027
14/04/2020 13:14:39.100,0.188,0.020,1.074
14/04/2020 13:14:39.134,0.211,0.277,0.973
14/04/2020 13:14:39.167,0.051,-0.039,1.176
14/04/2020 13:14:39.200,0.125,0.160,1.008
14/04/2020 13:14:39.234,0.156,0.074,1.031
14/04/2020 13:14:39.267,0.164,0.023,1.063
14/04/2020 13:14:39.300,0.180,0.094,1.016
14/04/2020 13:14:39.334,0.172,0.023,1.102
14/04/2020 13:14:39.367,0.184,-0.020,1.055
14/04/2020 13:14:39.400,0.098,0.223,1.000
14/04/2020 13:14:39.434,0.129,0.258,0.973
14/04/2020 13:14:39.467,0.164,-0.004,1.082
14/04/2020 13:14:39.500,0.180,0.043,1.031
14/04/2020 13:14:39.534,0.184,0.270,0.984
14/04/2020 13:14:39.567,0.168,-0.004,1.047
14/04/2020 13:14:39.600,0.188,0.066,1.051
14/04/2020 13:14:39.634,0.188,-0.020,1.082
14/04/2020 13:14:39.667,0.148,0.191,0.969
14/04/2020 13:14:39.700,0.129,0.344,0.953
14/04/2020 13:14:39.734,0.141,0.016,1.074
14/04/2020 13:14:39.767,0.184,-0.047,1.074
14/04/2020 13:14:39.800,0.168,0.227,1.027
14/04/2020 13:14:39.834,0.199,0.191,0.992
14/04/2020 13:14:39.867,0.086,-0.273,1.074
14/04/2020 13:14:39.900,0.086,0.047,0.992
14/04/2020 13:14:39.934,0.102,0.223,0.957
14/04/2020 13:14:39.967,0.121,-0.020,1.105
14/04/2020 13:14:40.000,0.137,0.133,1.035
14/04/2020 13:14:40.034,0.234,0.305,0.996
14/04/2020 13:14:40.067,0.188,0.027,1.055
14/04/2020 13:14:40.100,0.219,0.355,0.918
14/04/2020 13:14:40.134,0.094,-0.008,1.168
14/04/2020 13:14:40.167,0.152,-0.246,1.145
14/04/2020 13:14:40.200,0.164,0.016,1.016
14/04/2020 13:14:40.234,0.195,0.047,1.012
14/04/2020 13:14:40.267,0.188,0.145,0.984
14/04/2020 13:14:40.300,0.199,0.195,1.027
14/04/2020 13:14:40.334,0.129,0.074,1.016
14/04/2020 13:14:40.367,0.094,0.008,1.035
14/04/2020 13:14:40.400,0.145,0.121,1.039
14/04/2020 13:14:40.434,0.168,0.039,1.063
14/04/2020 13:14:40.467,0.191,0.086,1.023
14/04/2020 13:14:40.500,0.195,0.012,1.035
14/04/2020 13:14:40.534,0.207,-0.055,1.074
14/04/2020 13:14:40.567,0.211,-0.020,1.051
14/04/2020 13:14:40.600,0.215,0.176,0.965
14/04/2020 13:14:40.634,0.082,0.250,0.988
14/04/2020 13:14:40.667,0.063,0.059,1.051
14/04/2020 13:14:40.700,0.148,0.098,1.031
14/04/2020 13:14:40.734,0.168,-0.059,1.078
14/04/2020 13:14:40.767,0.168,0.176,1.008
14/04/2020 13:14:40.800,0.180,0.520,0.898
14/04/2020 13:14:40.834,0.199,-0.242,1.137
14/04/2020 13:14:40.867,0.195,-0.195,1.090
14/04/2020 13:14:40.900,0.184,0.113,0.996
14/04/2020 13:14:40.934,0.148,0.164,1.004
14/04/2020 13:14:40.967,0.156,0.258,0.980
14/04/2020 13:14:41.000,0.164,0.137,1.012
14/04/2020 13:14:41.034,0.168,-0.039,1.074
14/04/2020 13:14:41.067,0.156,0.078,1.031
14/04/2020 13:14:41.100,0.168,0.070,1.039
14/04/2020 13:14:41.134,0.176,0.074,1.031
14/04/2020 13:14:41.167,0.199,0.090,1.039
14/04/2020 13:14:41.200,0.211,0.023,1.086
14/04/2020 13:14:41.234,0.242,0.051,1.035
14/04/2020 13:14:41.267,0.129,0.438,0.871
14/04/2020 13:14:41.300,0.078,0.027,1.121
14/04/2020 13:14:41.334,0.145,0.051,1.039
14/04/2020 13:14:41.367,0.156,0.016,1.051
14/04/2020 13:14:41.400,0.152,0.125,1.031
14/04/2020 13:14:41.434,0.141,0.164,1.012
14/04/2020 13:14:41.467,0.152,0.090,1.043
14/04/2020 13:14:41.500,0.133,0.105,1.035
14/04/2020 13:14:41.534,0.145,0.129,1.016
14/04/2020 13:14:41.567,0.152,0.094,1.031
14/04/2020 13:14:41.600,0.141,0.102,1.043
14/04/2020 13:14:41.634,0.145,0.137,1.020
14/04/2020 13:14:41.667,0.156,0.121,1.039
14/04/2020 13:14:41.700,0.148,0.102,1.043
14/04/2020 13:14:41.734,0.141,0.125,1.023
14/04/2020 13:14:41.767,0.141,0.113,1.023
14/04/2020 13:14:41.800,0.148,0.105,1.031
14/04/2020 13:14:41.834,0.152,0.113,1.035
14/04/2020 13:14:41.867,0.141,0.121,1.027
14/04/2020 13:14:41.900,0.148,0.129,1.027
14/04/2020 13:14:41.934,0.160,0.152,0.996
14/04/2020 13:14:41.967,0.121,0.027,1.063
14/04/2020 13:14:42.000,0.133,0.117,1.023
